"date","site","who","transect","segment","round","vial_number","specimen_number","gross_ID","plant","insect_order","insect_family","insect_subfamily","insect_genus","insect_species","fine_ID","pollen","notes","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","year","date.site"
2021-07-27,"Rustlers Gulch","AS","T2",4,3,"",NA,"Bombus bifarius","Solidago multiradiata","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-27.Rustlers Gulch"
2021-07-27,"Rustlers Gulch","AS","T1",1,3,"",NA,"Bombus unknown","Achillea millefolium","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-27.Rustlers Gulch"
2021-07-27,"Rustlers Gulch","AS","T1",4,3,"",NA,"Syrphidae","Solidago multiradiata","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-27.Rustlers Gulch"
2021-07-27,"Rustlers Gulch","AS","T1",4,3,"",NA,"Bombus flavifrons","Solidago multiradiata","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-27.Rustlers Gulch"
2021-07-28,"Kebler Pass","KA","T2",4,1,"KA1",71336,"Bombyliidae","Erigeron speciosus","Diptera","Bombyliidae","Anthracinae","Villa","","Villa","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T2",4,1,"KA2",71337,"Beetles","Heliomeris multiflora","Coleoptera","Chrysomelidae","Galerucinae","Phyllotreta","","Phyllotreta","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",2,1,"KA3",71338,"Syrphidae","Heliomeris multiflora","Diptera","Syrphidae","Syrphinae","Eupeodes","","Eupeodes","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",4,1,"KA4",71339,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","Syrphinae","Syrphus","","Syrphus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",5,1,"KA5",71340,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","Syrphinae","Lapposyrphus","","Lapposyrphus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T2",5,1,"AB1",71341,"Syrphidae","Heliomeris multiflora","Diptera","Syrphidae","Eristalinae","Sericomyia","flagrans","Sericomyia flagrans","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T1",3,1,"AB2",71342,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T1",1,1,"AB3",71343,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","Syrphinae","Parasyrphus","","Parasyrphus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T3",1,1,"AB4",71344,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","Syrphinae","Parasyrphus","","Parasyrphus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T2",1,2,"KA6",71345,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","Syrphinae","Lapposyrphus","","Lapposyrphus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T2",3,2,"KA7",71346,"Beetles","Erigeron speciosus","Coleoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T1",4,2,"KA8",71347,"Wasps","Potentilla pulcherrima","Hymenoptera","Braconidae","","","","Braconidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T1",4,2,"KA9",71348,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","Syrphinae","Lapposyrphus","","Lapposyrphus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T1",3,2,"AB5",71349,"Other fly","Potentilla pulcherrima","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T1",3,2,"AB6",71350,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","Syrphinae","Platycheirus","","Platycheirus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T1",3,2,"AB7",71351,"Bombyliidae","Heliomeris multiflora","Diptera","Bombyliidae","Anthracinae","Paravilla","","Paravilla","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T2",5,2,"AB8",71352,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","Syrphinae","Lapposyrphus","","Lapposyrphus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T1",5,2,"AB9",71353,"Syrphidae","Heliomeris multiflora","Diptera","Syrphidae","Syrphinae","Parasyrphus","","Parasyrphus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T1",2,1,"",NA,"Bombus flavifrons","Erigeron speciosus","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T2",4,1,"",NA,"Syrphidae","Heliomeris multiflora","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T2",4,1,"",NA,"Bombus unknown","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",2,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",2,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",2,1,"",NA,"Bombus bifarius","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",3,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",3,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",3,1,"",NA,"Bombus bifarius","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T1",5,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T1",5,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T1",5,1,"",NA,"Bombus bifarius","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",4,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",4,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",4,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",4,1,"",NA,"Bombus centralis","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","centralis","Bombus centralis","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",4,1,"",NA,"Syrphidae","Heliomeris multiflora","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",4,1,"",NA,"Bombus flavifrons","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",5,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",5,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",5,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T2",5,1,"",NA,"Bombus bifarius","Erigeron speciosus","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T2",5,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T2",3,1,"",NA,"Bombus frigidus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","frigidus","Bombus frigidus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T2",3,1,"",NA,"Bombus flavifrons","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T1",1,1,"",NA,"Bombus unknown","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T1",4,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T1",4,1,"",NA,"Bombus sylvicola","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","sylvicola","Bombus sylvicola","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T1",4,1,"",NA,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T1",4,1,"",NA,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T2",2,1,"",NA,"Bombus flavifrons","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T3",1,1,"",NA,"Bombus flavifrons","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T3",1,1,"",NA,"Bombus flavifrons","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T3",1,1,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T3",1,1,"",NA,"Syrphidae","Heliomeris multiflora","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T2",1,2,"",NA,"Bombus unknown","Wyethia amplexicaulis","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",5,2,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",5,2,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",5,2,"",NA,"Bombus mixtus","Erigeron speciosus","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T2",3,2,"",NA,"Bombus flavifrons","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T2",3,2,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T2",3,2,"",NA,"Bombus mixtus","Erigeron speciosus","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T1",1,2,"",NA,"Bombus rufocinctus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","rufocinctus","Bombus rufocinctus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T1",1,2,"",NA,"Bombus mixtus","Erigeron speciosus","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T1",1,2,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",1,2,"",NA,"Bombus bifarius","Erigeron speciosus","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",1,2,"",NA,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",1,2,"",NA,"Bombus flavifrons","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T3",1,2,"",NA,"Bombus flavifrons","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","KA","T1",4,2,"",NA,"Beetles","Potentilla pulcherrima","Coleoptera","Mordellidae","Mordellinae","Mordella","","Mordella","","same kind as KA7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T3",2,2,"",NA,"Syrphidae","Heliomeris multiflora","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T2",5,2,"",NA,"Bombus flavifrons","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T2",5,2,"",NA,"Bombus flavifrons","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T2",5,2,"",NA,"Bombus mixtus","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","mixtus","Bombus mixtus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2021-07-28,"Kebler Pass","AB","T2",5,2,"",NA,"Bombus rufocinctus","Senecio crassulus","Hymenoptera","Apidae","Apinae","Bombus","rufocinctus","Bombus rufocinctus","","red morph; moved from erigeron speciosus to senecio crassulus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-28.Kebler Pass"
2022-06-07,"Brush Creek Hill","AS","T2",4,2,"AS1",80001,"Small black solitary bee","Lupinus sp.","Hymenoptera","Andrenidae","Andreninae","Andrena","","Andrena","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-07.Brush Creek Hill"
2022-06-07,"Brush Creek Hill","MC","T1",5,2,"MC1",80002,"Small black solitary bee","Lupinus sp.","Hymenoptera","Andrenidae","Andreninae","Andrena","","Andrena","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-07.Brush Creek Hill"
2022-06-07,"Brush Creek Hill","MC","T1",4,3,"MC2",80003,"Small black solitary bee","Lupinus sp.","Hymenoptera","Andrenidae","Andreninae","Andrena","","Andrena","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-07.Brush Creek Hill"
2022-06-07,"Brush Creek Hill","AS","T2",1,3,"AS2",80004,"Small black solitary bee","Lupinus sp.","Hymenoptera","Andrenidae","Andreninae","Andrena","","Andrena","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-07.Brush Creek Hill"
2022-06-07,"Brush Creek Hill","AS","T1",5,1,"",NA,"Big megachile","Lupinus sp.","Hymenoptera","Megachilidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-07.Brush Creek Hill"
2022-06-07,"Brush Creek Hill","AS","T2",4,2,"",NA,"Big megachile","Lupinus sp.","Hymenoptera","Megachilidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-07.Brush Creek Hill"
2022-06-07,"Brush Creek Hill","MC","T1",1,2,"",NA,"Syrphidae","Delphinium nuttallianum","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-07.Brush Creek Hill"
2022-06-07,"Brush Creek Hill","MC","T1",4,2,"",NA,"Bombus bifarius","Lupinus sp.","Hymenoptera","Apidae","Apinae","Bombus","bifarius","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-07.Brush Creek Hill"
2022-06-08,"Ohio Pass Low","AS","T2",4,1,"AS1",80005,"Other fly","Valeriana occidentalis","Diptera","Muscidae","Phaoniinae","Phaonia","","Phaonia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-08.Ohio Pass Low"
2022-06-08,"Ohio Pass Low","AS","T1",3,2,"AS2",80006,"Syrphidae","Valeriana occidentalis","Diptera","Syrphidae","Syrphinae","Platycheirus","","Platycheirus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-08.Ohio Pass Low"
2022-06-08,"Ohio Pass Low","AS","T1",5,2,"AS3",80007,"Other fly","Valeriana occidentalis","Diptera","Anthomyiidae","","","","Anthomyiidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-08.Ohio Pass Low"
2022-06-08,"Ohio Pass Low","AS","T1",5,2,"AS4",80008,"Other fly","Valeriana occidentalis","Diptera","Muscidae","Phaoniinae","Phaonia","","Phaonia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-08.Ohio Pass Low"
2022-06-08,"Ohio Pass Low","AS","T2",4,2,"AS5",80009,"Small black solitary bee","Valeriana occidentalis","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-08.Ohio Pass Low"
2022-06-08,"Ohio Pass Low","AS","T2",3,2,"AS6",80010,"Other fly","Valeriana occidentalis","Diptera","Tachinidae","","","","Tachinidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-08.Ohio Pass Low"
2022-06-08,"Ohio Pass Low","AS","T2",3,2,"AS7",80011,"Other fly","Valeriana occidentalis","Diptera","Tachinidae","","","","Tachinidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-08.Ohio Pass Low"
2022-06-08,"Ohio Pass Low","MC","T1",4,2,"MC1",80012,"Small black solitary bee","Valeriana occidentalis","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-08.Ohio Pass Low"
2022-06-08,"Ohio Pass Low","MC","T2",3,3,"MC2",80013,"Bombyliidae","Valeriana occidentalis","Diptera","Bombyliidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-06-08.Ohio Pass Low"
